id,days_since_creation,score,viewcount,favoritecount,commentcount,reputation_user
13028812,4489.0,0,,,6,4354.0
13028816,4489.0,1,153.0,,1,6904.0
13028817,4489.0,2,,,1,961.0
13028818,4489.0,2,,,2,995922.0
13028819,4489.0,0,,,0,7294.0
13028820,4489.0,1,,,0,1031.0
13028821,4489.0,4,2338.0,,0,203.0
13028822,4489.0,1,,,0,8449.0
13028823,4489.0,1,,,2,19.0
13028824,4489.0,1,,,1,800.0
13028826,4489.0,1,1613.0,0.0,0,11541.0
13028827,4489.0,0,,,2,8477.0
13028828,,5,,,0,5492.0
13028829,4489.0,1,,,0,4475.0
13028831,4489.0,12,,,1,105093.0
13028833,4489.0,0,,,1,589.0
13028835,4489.0,0,226.0,,0,585.0
13028836,4489.0,1,,,0,515.0
13028838,4489.0,3,2022.0,,2,78448.0
13028839,4489.0,1,,,0,84645.0
13028840,4489.0,0,,,0,4276.0
13028841,4489.0,3,,,1,12454.0
13028843,4489.0,1,,,0,8408.0
13028844,4489.0,2,,,0,2050.0
13028845,4489.0,3,,,6,11117.0
13028846,4489.0,0,,,1,1898.0
13028847,4489.0,2,,,1,16440.0
13028850,4489.0,1,156.0,,0,546.0
13028852,4489.0,5,3076.0,0.0,0,506.0
13028853,4489.0,1,,,0,152985.0
13028854,4489.0,0,,,0,71.0
13028855,4489.0,0,851.0,,9,5412.0
13028856,4489.0,1,363.0,,1,1784.0
13028858,4489.0,1,,,1,1228.0
13028859,4489.0,1,317.0,0.0,1,645.0
13028861,4489.0,2,4785.0,,0,2234.0
13028862,4489.0,0,,,1,8342.0
13028863,4489.0,1,,,0,1798.0
13028866,4489.0,2,1189.0,0.0,3,1035.0
13028867,4489.0,0,,,0,233922.0
13028868,4489.0,0,,,1,8288.0
13028869,4489.0,0,,,2,6731.0
13028870,4489.0,0,,,0,1944.0
13028872,4489.0,6,15107.0,0.0,4,9918.0
13028873,4489.0,2,214.0,,0,1278.0
13028875,4489.0,0,,,1,133.0
13028876,4489.0,2,,,0,546.0
13028877,4489.0,1,,,0,453.0
13028878,4489.0,18,,,6,5986.0
13028880,4489.0,2,,,0,3566.0
13028881,4489.0,0,809.0,,1,24906.0
13028882,4489.0,0,,,2,4647.0
13028883,4489.0,1,,,1,1083.0
13028886,4489.0,1,,,0,14994.0
13028887,4489.0,1,,,5,17147.0
13028888,4489.0,2,,,0,11117.0
13028891,4489.0,2,886.0,,1,1473.0
13028892,4489.0,-2,93.0,,2,7846.0
13028893,4489.0,5,,,2,525.0
13028894,4489.0,0,,,0,297.0
13028895,4489.0,2,1878.0,,0,9540.0
13028896,4489.0,-2,73.0,,3,1.0
13028897,4489.0,38,,,1,
13028898,4489.0,0,,,0,1507.0
13028899,4489.0,3,,,1,14780.0
13028900,4489.0,0,501.0,0.0,2,1393.0
13028901,4489.0,0,,,1,4676.0
13028902,4489.0,0,,,1,131601.0
13028903,4489.0,1,,,0,27106.0
13028904,4489.0,0,,,0,479.0
13028906,4489.0,0,1292.0,,1,1606.0
13028907,4489.0,4,5126.0,,0,1632.0
13028908,4489.0,1,,,4,115528.0
13028910,4489.0,0,253.0,,0,149.0
13028911,4489.0,2,413.0,0.0,0,1267.0
13028913,4489.0,1,,,0,
13028914,4489.0,1,,,0,41.0
13028916,4489.0,15,,,2,1665.0
13028917,4489.0,6,31328.0,,1,956.0
13028919,4489.0,0,84.0,,1,217.0
13028920,4489.0,0,,,0,6353.0
13028921,4489.0,3,,,0,539.0
13028922,4489.0,6,,,2,7596.0
13028923,4489.0,3,1760.0,,2,31.0
13028924,4489.0,0,185.0,0.0,1,81.0
13030853,4489.0,0,,,0,372.0
13030855,4489.0,0,,,0,41547.0
13030857,4489.0,0,1013.0,,2,3.0
13030858,4489.0,1,140.0,,0,13.0
13030859,4489.0,1,,,4,26488.0
13030860,4489.0,2,,,0,3322.0
13030862,4489.0,13,,,2,2082.0
13030863,4489.0,3,,,0,3788.0
13030864,4489.0,0,,,0,17404.0
13030865,4489.0,1,2741.0,0.0,2,2038.0
13030867,4489.0,0,1779.0,,1,12187.0
13030869,4489.0,1,,,16,19690.0
13030870,4489.0,2,,,1,306.0
13030871,4489.0,2,341.0,,0,1537.0
13030872,4489.0,4,5067.0,,9,3373.0
13030874,4489.0,0,,,0,17224.0
13030875,4489.0,0,1243.0,,1,23225.0
13030876,4489.0,0,2196.0,,4,503.0
13030879,4489.0,0,,,0,11233.0
13030880,4489.0,1,,,0,10668.0
13030881,4489.0,1,623.0,0.0,0,7547.0
13030882,4489.0,1,905.0,,2,1909.0
13030883,4489.0,1,,,1,2198.0
13030884,4489.0,1,,,5,2439.0
13030885,4489.0,0,105.0,,1,14157.0
13030886,4489.0,2,,,0,53.0
13030887,,1,,,0,11219.0
13030889,4489.0,2,,,2,31732.0
13030890,4489.0,0,362.0,,3,1488.0
13030891,4489.0,1,1538.0,0.0,1,2445.0
13030892,4489.0,2,,,2,6486.0
13030894,4489.0,1,,,0,32826.0
13030895,4489.0,0,562.0,,3,1.0
13030896,4489.0,1,1738.0,,0,1678.0
13030897,4489.0,11,,,2,2209.0
13030899,4489.0,4,,,2,22501.0
13030900,4489.0,4,,,1,13003.0
13030901,4489.0,0,145.0,,1,1372.0
13030902,4489.0,0,,,0,18755.0
13030903,4489.0,1,,,1,22253.0
13030904,4489.0,0,990.0,,3,1.0
13030905,4489.0,0,,,0,104.0
13030906,4489.0,5,,,0,201452.0
13030907,4489.0,1,,,0,5051.0
13030908,4489.0,2,2717.0,0.0,2,16838.0
13030909,4489.0,16,2711.0,0.0,0,30065.0
13030910,4489.0,1,1587.0,,0,4835.0
13030911,4489.0,2,407.0,,0,15597.0
13030912,4489.0,2,,,0,42987.0
13030916,4489.0,0,,,0,5189.0
13030917,4489.0,2,,,6,67859.0
13030918,4489.0,0,16231.0,0.0,1,369.0
13030920,4489.0,0,,,2,2281.0
13030922,4489.0,2,,,0,27219.0
13030923,4489.0,4,8327.0,0.0,1,57.0
13030924,4489.0,0,,,0,1071.0
13030925,4489.0,1,,,0,7049.0
13030926,4489.0,0,,,0,6114.0
13030928,4489.0,0,,,0,308820.0
13030929,4489.0,1,,,0,8515.0
13030930,4489.0,5,,,2,9200.0
13030933,4489.0,44,48498.0,0.0,4,705.0
13030934,4489.0,2,,,0,2431.0
13030935,4489.0,0,,,0,1669.0
13030936,4489.0,4,,,1,3758.0
13030937,4489.0,1,,,0,534.0
13030938,4489.0,0,2038.0,,0,13288.0
13030940,4489.0,0,2021.0,,1,12132.0
13030941,4489.0,2,,,1,1187.0
13030942,4489.0,0,,,0,8706.0
13030943,4489.0,0,,,0,8706.0
13030944,4489.0,8,,,1,6087.0
13030945,4489.0,1,,,2,1184.0
13030946,4489.0,2,1326.0,,1,28907.0
13030947,4489.0,1,,,0,587.0
13030948,4489.0,3,,,0,1122.0
13030949,4489.0,1,,,0,74580.0
13030950,4489.0,3,,,3,10661.0
13030951,4489.0,7,,,0,13761.0
13030952,4489.0,43,,,3,6336.0
13030953,4489.0,1,,,8,729.0
13030954,4489.0,2,1139.0,,0,
13030955,4489.0,0,,,0,42905.0
13030956,4489.0,0,,,0,21.0
13030957,4489.0,0,440.0,,1,2721.0
13030958,4489.0,2,,,1,481.0
13030960,4489.0,0,363.0,,1,2755.0
13030961,4489.0,0,,,0,42.0
13030962,4489.0,0,,,3,29673.0
13030963,4489.0,2,,,0,6911.0
13030964,4489.0,0,,,1,1081.0
13030965,4489.0,1,,,0,357.0
13030967,4489.0,0,4520.0,0.0,0,671.0
13030969,4489.0,0,,,0,67021.0
13030970,4489.0,0,,,0,2677.0
13030972,4489.0,1,75.0,,0,11.0
13030973,4489.0,2,1577.0,,0,1876.0
13030974,4489.0,6,15047.0,,0,89261.0
13030975,4489.0,0,119.0,,3,821.0
13030976,4489.0,11,318.0,,0,127.0
13030977,4489.0,0,,,0,35426.0
13030979,4489.0,0,,,0,13452.0
13030980,4489.0,1,,,2,11302.0
13030981,4489.0,0,,,3,5651.0
13030983,4489.0,2,,,1,4114.0
13030984,4489.0,0,341.0,,1,17568.0
13030986,4489.0,2,,,3,110532.0
13030988,4489.0,1,,,0,479.0
13030989,4489.0,0,,,0,8706.0
13030990,4489.0,0,,,0,8706.0
13030991,4489.0,3,343.0,,0,53.0
13030992,4489.0,0,,,3,12013.0
13030993,4489.0,0,102.0,,0,573.0
13030994,4489.0,1,149.0,,2,33.0
13030995,4489.0,1,,,5,43077.0
13030997,4489.0,0,,,0,17515.0
13030998,4489.0,1,5192.0,0.0,0,5147.0
13030999,4489.0,0,,,0,3682.0
13031000,4489.0,2,,,0,59514.0
13031002,4489.0,1,2042.0,0.0,2,7.0
13031003,4489.0,0,,,0,11753.0
13031004,4489.0,10,,,1,256175.0
13031005,4489.0,0,,,0,6312.0
13031006,4489.0,8,4815.0,0.0,1,4956.0
13031008,4489.0,0,,,0,486.0
13031011,4489.0,1,,,2,
13031013,4489.0,52,175879.0,0.0,3,15909.0
13031014,4489.0,1,,,2,95990.0
13031016,4489.0,3,650.0,,5,16121.0
13031017,4489.0,1,,,0,13120.0
13031018,4489.0,0,1297.0,,0,35.0
13031019,4489.0,1,,,2,2590.0
13031020,4489.0,0,,,0,5201.0
13031021,4489.0,21,,,1,1116.0
13031023,4489.0,1,634.0,,0,529.0
13031024,4489.0,0,,,1,2280.0
13031025,4489.0,16,,,3,13200.0
13031026,4489.0,1,,,2,605.0
13031027,4489.0,0,795.0,,0,143.0
13031028,4489.0,0,,,2,12500.0
13031029,4489.0,0,435.0,,1,3538.0
13031031,4489.0,16,,,0,3168.0
13031033,4489.0,2,2530.0,0.0,2,193.0
13031034,4489.0,0,,,6,6307.0
13031035,4489.0,1,,,0,196331.0
13031036,4489.0,1,,,3,39201.0
13031037,4489.0,0,923.0,,1,369.0
13031038,4489.0,0,220.0,,0,91.0
13031040,4489.0,7,,,7,10571.0
13031041,4489.0,3,1425.0,0.0,3,449.0
13031042,4489.0,2,,,0,14214.0
13031043,4489.0,5,,,0,143975.0
13031044,4489.0,1,,,0,1242.0
13031045,4489.0,0,158.0,,3,73.0
13031046,4489.0,1,5771.0,,0,227.0
13031047,4489.0,5,,,0,21213.0
13031048,4489.0,0,,,0,1.0
13031049,4489.0,0,1367.0,,3,1.0
13031050,4489.0,84,,,0,203221.0
13031052,4489.0,0,,,0,347.0
13031053,4489.0,2,,,4,2133.0
13031054,4489.0,0,,,2,10898.0
13031056,4489.0,2,,,0,32258.0
13031057,4489.0,0,1695.0,0.0,0,809.0
13031058,4489.0,23,57797.0,0.0,0,9668.0
13031059,4489.0,2,,,4,1269.0
13031060,4489.0,1,,,0,505.0
13031061,4489.0,0,,,1,2402.0
13031063,4489.0,14,,,0,34003.0
13031064,4489.0,0,2004.0,,5,703.0
13031065,4489.0,3,227.0,,1,61.0
13031066,4489.0,2,,,3,2822.0
13031067,4489.0,-1,64.0,,0,63.0
13031070,4489.0,4,5456.0,0.0,0,843.0
13031071,4489.0,1,309.0,,0,75.0
13031072,4489.0,4,,,2,424.0
13031074,4489.0,0,,,0,6988.0
13031075,4489.0,1,,,1,57004.0
13031076,4489.0,1,,,4,5129.0
13031077,4489.0,0,,,1,6114.0
13031078,4489.0,2,,,0,6140.0
13031080,4489.0,4,6786.0,0.0,1,9093.0
13031081,4489.0,0,113.0,,0,3435.0
13031082,4489.0,3,,,2,140865.0
13031083,4489.0,0,,,0,12455.0
13031084,4489.0,2,,,0,23873.0
13031085,4489.0,0,677.0,,2,25.0
13031086,4489.0,1,,,2,51216.0
13031087,4489.0,1,,,6,686.0
13031088,4489.0,4,,,0,14668.0
13031090,4489.0,9,,,2,3700.0
13031092,4489.0,-1,,,1,258.0
13031093,4489.0,0,,,0,145723.0
13031094,4489.0,13,,,0,1795.0
13031095,4489.0,1,,,0,
13031096,4489.0,0,,,0,2435.0
13031098,4489.0,1,452.0,,1,1503.0
13031099,4489.0,3,735.0,,1,3948.0
13031100,4489.0,3,,,6,13500.0
13031101,4489.0,1,73.0,0.0,1,7809.0
13031102,4489.0,1,341.0,,2,3062.0
13031103,4489.0,2,292.0,,2,58046.0
13031104,4489.0,14,,,0,9147.0
13031105,4489.0,2,523.0,,7,17386.0
13031106,4489.0,2,,,0,69672.0
13031107,4489.0,0,,,6,3062.0
13031108,4489.0,2,,,1,67323.0
13031109,4489.0,0,,,1,35330.0
13031110,4489.0,7,15337.0,0.0,0,17503.0
13031111,4489.0,56,,,2,85306.0
13031112,4489.0,3,2670.0,,2,6427.0
13031113,4489.0,1,,,2,59929.0
13031114,4489.0,2,1579.0,0.0,2,7456.0
13031115,4489.0,2,,,0,642.0
13031116,4489.0,3,,,0,18808.0
13031117,4489.0,1,,,0,91.0
13031118,4489.0,2,,,0,1881.0
13031119,4489.0,0,,,0,8706.0
13031120,4489.0,0,,,0,8706.0
13031121,4489.0,2,,,3,23782.0
13031122,4489.0,1,,,7,4218.0
13031124,4489.0,8,,,0,16440.0
13031125,4489.0,1,716.0,,0,51.0
13031127,4489.0,0,,,1,61.0
13031128,4489.0,0,,,0,29673.0
13031129,4489.0,3,851.0,0.0,2,3529.0
13031131,4489.0,1,496.0,,1,4902.0
13031132,4489.0,3,,,1,121895.0
13031133,4489.0,4,,,1,1245.0
13031134,4489.0,1,302.0,0.0,0,5432.0
13031136,4489.0,2,,,0,17404.0
13031137,4489.0,0,1214.0,,0,311.0
13031138,4489.0,0,3282.0,,2,69.0
13031139,4489.0,1,,,8,133105.0
13031140,4489.0,1,244.0,,0,16444.0
13031141,4489.0,1,1391.0,,0,5803.0
13031142,4489.0,2,,,0,
13031144,4489.0,8,5489.0,0.0,0,8240.0
13031145,4489.0,0,,,3,13356.0
13031147,4489.0,13,4985.0,0.0,0,6313.0
13031149,4489.0,11,7140.0,0.0,0,33337.0
13031150,4489.0,0,,,5,5216.0
13031151,4489.0,1,,,0,34832.0
13031152,4489.0,2,,,0,1739.0
13031153,4489.0,2,4174.0,,0,17100.0
13031155,4489.0,2,,,1,109687.0
13031156,4489.0,1,4231.0,,0,65153.0
13031157,4489.0,1,,,0,157.0
13031158,4489.0,21,13170.0,0.0,0,4222.0
13031159,4489.0,0,,,2,2590.0
13031160,4489.0,0,,,2,24316.0
13031161,4489.0,2,,,6,36335.0
13031162,4489.0,1,188.0,,0,1862.0
13031163,4489.0,2,,,0,21.0
13031164,4489.0,4,,,0,167739.0
13031166,4489.0,3,158.0,,0,486.0
13031167,4489.0,0,,,1,20954.0
13031168,4489.0,2,,,1,790.0
13031169,4489.0,1,,,0,8515.0
13031170,4489.0,1,5907.0,,9,81.0
13031171,4489.0,73,,,9,30003.0
13031172,4489.0,0,,,0,18214.0
13031173,4489.0,0,,,0,2007.0
13031174,4489.0,0,,,5,12013.0
13031175,4489.0,2,,,2,50820.0
13031176,4489.0,5,,,0,14423.0
13031177,4489.0,1,,,0,2802.0
13031178,4489.0,0,,,0,35330.0
13031179,4489.0,1,1218.0,0.0,2,21156.0
13031180,4489.0,3,,,0,31.0
13031181,4489.0,9,,,0,444.0
13031182,4489.0,0,,,1,619.0
13031183,4489.0,2,116.0,,0,179.0
13031184,4489.0,-1,115.0,,6,31.0
13031185,4489.0,5,,,6,13972.0
13031188,4489.0,5,,,3,126.0
13031189,4489.0,1,,,0,9856.0
13031190,4489.0,0,851.0,,0,1963.0
13031192,4489.0,8,,,0,48343.0
13031193,4489.0,1,,,0,4128.0
13031194,4489.0,4,1412.0,,0,43.0
13031195,4489.0,-1,188.0,,3,687.0
13031196,4489.0,0,384.0,,4,405.0
13031197,4489.0,0,,,0,996.0
13031198,4489.0,0,,,0,32261.0
13031201,4489.0,2,3793.0,0.0,0,527.0
13031203,4489.0,0,,,2,22488.0
13031204,4489.0,1,,,0,9121.0
13031205,4489.0,2,,,2,598.0
13031206,4489.0,-1,122.0,,1,33.0
13031207,4489.0,2,,,3,708914.0
13031208,4489.0,2,,,0,211505.0
13031209,4489.0,2,,,1,21.0
13031211,4489.0,0,,,0,5129.0
13031212,4489.0,1,515.0,,0,34017.0
13031213,4489.0,1,,,0,479.0
13031214,4489.0,1,543.0,,3,1542.0
13031215,4489.0,1,,,0,6437.0
13031216,4489.0,50,,,7,1084217.0
13031217,4489.0,4,,,1,77755.0
13031218,4489.0,3,2793.0,0.0,1,31.0
13031219,4489.0,165,162571.0,0.0,0,17937.0
13031220,4489.0,0,,,0,3529.0
13031222,4489.0,0,109.0,,1,513.0
13031225,4489.0,0,,,0,46030.0
13031226,4489.0,3,5188.0,,8,12955.0
13031227,4489.0,0,637.0,,0,7.0
13031228,4489.0,0,,,0,39942.0
13031229,4489.0,0,,,0,1044.0
13031230,4489.0,0,,,0,756.0
13031231,4489.0,2,1101.0,,8,556.0
13031232,4489.0,3,,,0,6103.0
13031233,4489.0,0,,,0,11513.0
13031234,4489.0,1,,,0,4889.0
13031236,4489.0,2,,,0,156.0
13031237,4489.0,7,,,0,36285.0
13031238,4489.0,2,,,1,4719.0
13031239,4489.0,16,,,1,6981.0
13031240,4489.0,6,4876.0,0.0,3,1723.0
13031241,4489.0,3,385.0,,3,117.0
13031242,4489.0,0,137.0,,0,23.0
13031243,4489.0,-2,,,1,326.0
13031244,4489.0,2,179.0,,3,23637.0
13031245,4489.0,5,,,0,17147.0
13031247,4489.0,3,,,1,1122.0
13031248,4489.0,0,,,0,151.0
13031249,4489.0,1,,,0,96495.0
13031250,4489.0,38,55767.0,0.0,4,3771.0
13031251,4489.0,-4,,,2,1560.0
13031253,4489.0,3,,,1,24440.0
13031254,4489.0,0,275.0,,0,75.0
13031255,4489.0,0,,,1,63026.0
13031256,4489.0,2,,,0,5841.0
13031257,4489.0,0,,,0,8706.0
13031258,4489.0,0,,,0,8706.0
13031260,4489.0,1,,,4,8515.0
13031261,4489.0,0,477.0,,0,11.0
13031262,4489.0,0,1714.0,,0,23.0
13031263,4489.0,1,,,3,13230.0
13031264,4489.0,0,,,0,5151.0
13031267,4489.0,1,,,0,1644.0
13031268,4489.0,6,5002.0,,0,2138.0
13031269,4489.0,0,453.0,,0,4759.0
13031270,4489.0,8,,,0,18106.0
13031271,4489.0,1,,,2,465.0
13031272,4489.0,0,,,0,21.0
13031273,4489.0,0,747.0,,2,3703.0
13031274,4489.0,1,,,4,67.0
13031275,4489.0,0,,,4,242259.0
13031277,4489.0,0,,,0,2486.0
13031278,4489.0,0,,,3,17897.0
13031280,4489.0,1,,,1,14722.0
13031281,4489.0,1,3628.0,,0,20046.0
13031282,4489.0,2,,,3,2274.0
13031283,4489.0,0,194.0,0.0,2,1108.0
13031284,4489.0,0,,,0,3285.0
13031285,4489.0,2,,,0,191.0
13031286,4489.0,0,,,1,32849.0
13031287,4489.0,0,,,2,2784.0
13031288,4489.0,0,4249.0,0.0,2,2788.0
13031289,4489.0,2,,,0,8510.0
13031290,4489.0,2,,,0,2582.0
13031291,4489.0,2,,,8,11975.0
13031292,4489.0,2,,,0,17515.0
13031294,4489.0,0,967.0,,5,3215.0
13031295,4489.0,0,,,1,19259.0
13031296,4489.0,0,118.0,,2,3538.0
13031297,4489.0,1,,,0,258.0
13031299,4489.0,0,1744.0,,0,87.0
13031300,4489.0,1,,,1,5830.0
13031301,4489.0,3,,,0,36697.0
13031303,4489.0,8,,,0,27754.0
13031304,4489.0,0,,,0,45392.0
13031305,4489.0,2,,,0,1118.0
13031306,4489.0,0,,,0,21.0
13031307,4489.0,3,271.0,,1,1881.0
13031308,4489.0,1,,,3,3055.0
13031309,4489.0,0,,,0,285.0
13031310,4489.0,0,1131.0,,0,523.0
13031312,4489.0,0,,,0,891.0
13031313,4489.0,2,7374.0,0.0,0,176.0
13031315,4489.0,1,,,0,16719.0
13031316,4489.0,8,,,1,607107.0
13031317,4489.0,1,,,0,15598.0
13031318,4489.0,189,,,6,42011.0
13031319,4489.0,0,341.0,,4,325.0
13031320,4489.0,43,,,2,4222.0
13031321,4489.0,1,,,2,1101.0
13031322,4489.0,1,83.0,,1,771.0
13031323,4489.0,2,,,0,21.0
13031324,4489.0,0,,,1,6437.0
13031325,4489.0,2,286.0,0.0,0,170.0
13031326,4489.0,0,1323.0,,0,1107.0
13031327,4489.0,2,218.0,,5,37916.0
13031328,4489.0,1,,,0,508.0
13031329,4489.0,1,,,1,25514.0
13031333,4489.0,1,,,0,424.0
13031334,4489.0,0,358.0,,0,1279.0
13031335,4489.0,2,,,1,12466.0
13031336,4489.0,3,,,0,32166.0
13031337,4489.0,1,,,0,6731.0
13031338,4489.0,1,,,0,2133.0
13031339,4489.0,27,,,0,1201.0
13031340,4489.0,4,,,1,795.0
13031341,4489.0,0,,,0,931.0
13031342,4489.0,0,,,3,4676.0
13031344,4489.0,2,,,3,2555.0
13031345,4489.0,1,,,5,7353.0
13031346,4489.0,3,,,0,247465.0
13031348,4489.0,1,,,0,5259.0
13031349,4489.0,4,,,0,435.0
13031350,4489.0,0,,,2,2001.0
13031351,4489.0,1,3270.0,,4,2219.0
13031352,4489.0,0,976.0,,0,287.0
13031353,4489.0,0,,,4,2925.0
13031354,4489.0,13,,,2,166.0
13031356,4489.0,0,,,3,4642.0
13031357,4489.0,5,2915.0,0.0,2,823.0
13031358,4489.0,1,,,7,18106.0
13031360,4489.0,2,,,0,43896.0
13031362,4489.0,2,165.0,,6,674.0
13031363,4489.0,0,2051.0,,3,36181.0
13031364,4489.0,0,204.0,,0,3.0
13031365,4489.0,2,,,1,20354.0
13031366,4489.0,2,1472.0,,2,4302.0
13031367,4489.0,0,,,0,11780.0
13031368,4489.0,0,,,0,62947.0
13031369,4489.0,1,,,0,1420.0
13031370,4489.0,12,,,11,152121.0
13031371,4489.0,0,,,0,511.0
13031372,4489.0,7,676.0,,7,133.0
13031373,4489.0,1,,,1,5658.0
13031374,4489.0,0,,,0,11.0
13031375,4489.0,4,,,1,135000.0
13031376,4489.0,4,17469.0,0.0,5,16662.0
13031377,4489.0,4,3248.0,,2,331.0
13031378,4489.0,2,,,8,5129.0
13031379,4489.0,2,,,0,50638.0
13031380,4489.0,10,,,1,5467.0
13031381,4489.0,0,,,0,8515.0
13031382,4489.0,1,,,0,1883.0
13031383,4489.0,97,,,2,5260.0
13031384,4489.0,0,,,2,2402.0
13031385,4489.0,0,,,0,
13031386,4489.0,1,300.0,,0,4834.0
13031387,4489.0,1,,,0,1895.0
13031388,4489.0,6,,,0,980.0
13031390,4489.0,0,,,0,382.0
13031391,4489.0,18,,,0,
13031392,4489.0,3,,,0,24742.0
13031393,4489.0,6,,,3,1585.0
13031395,4489.0,3,,,5,149660.0
13031396,4489.0,-2,4762.0,0.0,1,158.0
13031397,4489.0,0,263.0,,0,435.0
13031398,4489.0,3,6724.0,0.0,0,1314.0
13031399,4489.0,4,,,2,176.0
13031400,4489.0,4,,,13,256175.0
13031401,4489.0,2,,,7,3270.0
13031402,4489.0,1,736.0,0.0,2,1669.0
13031403,4489.0,2,,,1,24579.0
13031404,4489.0,9,4347.0,0.0,11,4762.0
13031405,4489.0,0,903.0,,1,536.0
13031406,4489.0,2,,,1,831.0
13031407,4489.0,1,200.0,,0,3849.0
13031408,4489.0,2,,,5,17404.0
13031410,4489.0,1,,,0,9767.0
13031411,4489.0,0,,,0,33696.0
13031412,4489.0,0,,,3,50683.0
13031413,4489.0,0,,,1,53.0
13031414,4489.0,1,461.0,,3,19476.0
13031415,4489.0,2,258.0,,6,539.0
13031418,4489.0,0,,,0,8033.0
13031419,4489.0,0,,,0,116.0
13031420,4489.0,3,959.0,,0,31.0
13031421,4489.0,0,,,2,14423.0
13031422,4489.0,0,701.0,,0,148.0
13031423,4489.0,2,1758.0,,0,661.0
13031424,4489.0,21,,,1,24817.0
13031425,4489.0,2,,,0,3868.0
13031426,4489.0,1,,,1,111.0
13031427,4489.0,13,,,0,25611.0
13031429,4489.0,7,,,0,20298.0
13031430,4489.0,0,,,0,269.0
13031431,4489.0,0,,,0,85.0
13031432,4489.0,1,1222.0,,3,2268.0
13031433,4489.0,1,5408.0,0.0,0,57.0
13031435,4489.0,5,,,1,46686.0
13031436,4489.0,3,,,2,32849.0
13031437,4489.0,0,458.0,,8,101.0
13031438,4489.0,0,,,0,2398.0
13031439,4489.0,2,2200.0,0.0,4,1187.0
13031440,4489.0,3,,,2,36797.0
13031441,4489.0,2,,,1,15628.0
13031442,4489.0,1,,,0,6465.0
13031443,4489.0,2,,,0,1055.0
13031444,4489.0,-6,,,0,113.0
13031445,4489.0,0,,,0,6114.0
13031446,4489.0,0,,,0,11.0
13031447,4489.0,0,,,0,161.0
13031448,4489.0,0,860.0,,5,56.0
13031450,4489.0,0,,,1,3644.0
13031451,4489.0,1,,,4,2572.0
13031452,4489.0,0,,,0,1940.0
13031453,4489.0,2,,,0,1976.0
13031455,4489.0,0,,,0,8706.0
13031456,4489.0,0,,,0,8706.0
13031458,4489.0,0,,,3,25514.0
13031459,4489.0,1,1302.0,,0,33.0
13031461,4489.0,0,,,0,156.0
13031462,4489.0,83,165729.0,0.0,3,7724.0
13031463,4489.0,1,1538.0,0.0,0,19405.0
13031464,4489.0,2,,,1,895.0
13031465,4489.0,0,1637.0,,0,22741.0
13031466,4489.0,0,,,0,1912.0
13031467,4489.0,0,108.0,,1,1.0
13031468,4489.0,0,,,1,1162.0
13031469,4489.0,0,3794.0,0.0,1,1011.0
13031470,4489.0,1,154.0,0.0,4,31.0
13031471,4489.0,13,,,5,10872.0
13031473,4489.0,0,,,0,42.0
13031474,4489.0,0,715.0,,0,603.0
13031475,4489.0,0,116.0,,0,149.0
13031476,4489.0,1,108.0,,0,3849.0
13031477,4489.0,2,,,0,3165.0
13031479,4489.0,0,,,0,35426.0
13031481,4489.0,0,,,0,1546.0
13031482,4489.0,0,,,2,105879.0
13031483,4489.0,0,2017.0,,4,1612.0
13031484,4489.0,2,4065.0,0.0,5,9726.0
13031485,4489.0,0,,,0,166.0
13031487,4489.0,0,,,3,1269.0
13031488,4489.0,1,92.0,,0,11.0
13031489,4489.0,0,96.0,,1,1.0
13031490,4489.0,1,,,0,5514.0
13031493,4489.0,0,2561.0,,1,26412.0
13031494,4489.0,4,,,0,35325.0
13031495,4489.0,0,2819.0,,0,51.0
13031497,4489.0,1,,,0,3881.0
13031498,4489.0,0,,,0,2998.0
13031499,4489.0,2,,,1,1581.0
13031501,4489.0,-1,,,1,29101.0
13031502,4489.0,1,229.0,,0,21.0
13031503,4489.0,1,,,0,1420.0
13031504,4489.0,0,952.0,0.0,3,3640.0
13031505,4489.0,0,,,0,8706.0
13031506,4489.0,0,,,0,8706.0
13031507,4489.0,1,,,2,9088.0
13031508,4489.0,1,,,0,71.0
13031509,4489.0,54,,,8,13182.0
13031510,4489.0,2,326.0,,0,413.0
13031511,4489.0,2,188.0,0.0,0,8464.0
13031512,4489.0,4,,,0,51583.0
13031513,4489.0,3,1737.0,,0,1883.0
13031514,4489.0,0,2937.0,,6,19683.0
13031515,4489.0,0,,,0,4672.0
13031517,4489.0,1,4286.0,,0,2058.0
13031518,4489.0,5,14167.0,0.0,5,2844.0
13031519,4489.0,0,,,5,4128.0
13031521,4489.0,1,,,2,4255.0
13031522,4489.0,0,,,0,10960.0
13031523,4489.0,0,,,0,27159.0
13031524,4489.0,1,,,0,201452.0
13031525,4489.0,2,,,5,1457162.0
13031526,4489.0,1,2525.0,,0,1119.0
13031527,4489.0,1,,,2,9643.0
13031528,4489.0,0,1273.0,,2,3.0
13031529,4489.0,8,,,0,7226.0
13031531,4489.0,0,,,0,
13031532,4489.0,2,,,1,5113.0
13031534,4489.0,5,6755.0,0.0,0,450.0
13031536,4489.0,3,,,4,1181.0
13031537,4489.0,0,,,0,2398.0
13031538,4489.0,58,21761.0,0.0,4,7823.0
13031539,4489.0,0,2069.0,,0,509.0
13031540,4489.0,69,,,7,5051.0
